"id","name","code","user_type_id/id","note","chart_template_id/id","nocreate","reconcile"
"chartgr_61_00_00","Αμοιβέςκαιέξοδαδικηγόρων","61.00.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_00_01","Αμοιβέςκαιέξοδασυμβολαιογράφων","61.00.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_00_02","Αμοιβέςκαιέξοδατεχνικών","61.00.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_00_03","Αμοιβέςκαιέξοδαοργανωτών-μελετών-ερευνητών","61.00.03","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_00_04","Αμοιβέςκαιέξοδαελεγκτών","61.00.04","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_00_05","Αμοιβέςκαιέξοδαιατρών","61.00.05","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_00_06","Αμοιβέςκαιέξοδαλογιστών","61.00.06","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_00_99","Αμοιβέςκαιέξοδαλοιπώνελευθέρωνεπαγγελματιών","61.00.99","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_01_00","Αμοιβέςσυνεδριάσεωνμελώνδιοικιτικούσυμβουλίου","61.01.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_01_01","Αμοιβέςκαιέξοδαδιαφόρωντρίτων","61.01.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_01_02","ΑμοιβέςσεεταιρίεςμελετώνΤεχν.ΈργωνΕξωτερικού","61.01.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_02_00","Προμήθειεςγιααγορές","61.02.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_02_01","Προμήθειεςγιαπωλήσης","61.02.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_02_02","Προμήθειεςείσπραξηςτιμολογίωνκαιφορτωτικώνεγγράφων","61.02.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_02_03","Μεσιτείες","61.02.03","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_03_00","Επεξεργασίες(FACON)","61.03.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_03_01","Aμοιβέςμηχανογραφικήςεπεξεργασίας(SERVICE)","61.03.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_90","Αμοιβέςτρίτωνμευποκείμενεςσεπαρακράτησηφόρων","61.90","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_91","Πνευματικάκαικαλλιτεχνικάδικαιώματατρίτωνεπίπωλήσεων","61.91","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_92_00","ΕισφορέςΤαμείουΝομικώνΕμμίσθωνιατρών","61.92.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_92_01","ΕισφορέςΤΣΑΥΕμμίσθωνιατρών","61.92.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_93","Αμοιβέςυπερεργολάβων","61.93","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_94_00","ΕισφορέςΙΚΑπροσωπικούυπερεργολάβωνεκτελέσεωςεργασιώντεχνικώνέργων","61.94.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_94_01","Δωρόσημοοικοδομώνυπεργολάβων","61.94.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_94_05","Κρατήσεις-ΕισφορέςυπέρΤΣΜΕΔΕ","61.94.05","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_94_06","Κρατήσεις-ΕισφορέςυπέρΤΠΕΔΕ","61.94.06","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_94_07","Κρατήσεις-ΕισφορέςυπέρΜΤΠΥ","61.94.07","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_98_00","Χρήσειςδικαιωμάτων","61.98.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_98_01","Αποζημιώσειςγιαφθοράειδώνσυσκευασίαςπρομηθευτών","61.98.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_61_99","Προϋπολογισμένεςαμοιβέςκαιέξοδατρίτων(Λ/58.01)","61.99","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_00","Ηλεκτρικόρεύμαπαραγωγής","62.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_01","Φωταέριοπαραγωγικήςδιαδικασίας","62.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_02","Ύδρευση παραγωγικήςδιαδικασίας","62.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_03_00","Τηλεφωνικά-Τηλεγραφικά","62.03.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_03_01","ΤΕΛΕΞ(Τηλέτυπο)","62.03.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_03_02","Ταχυδρομικά","62.03.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_03_03","Διάφοραέξοδατηλεπικοινωνιών","62.03.03","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_03_10","ΑγορέςΤηλεκαρτώνπροςδιάθεση","62.03.10","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_04_00","Ενοίκιαεδαφικώνεκτάσεων","62.04.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_04_01","Ενοίκιακτιρίων-τεχνικώνέργων","62.04.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_04_02","Ενοίκιαμηχανημάτων-τεχνικώνεγκατ/σεων-λοιπούμηχαν.εξοπλ.","62.04.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_04_03","Ενοίκιαμεταφορικώνμέσων","62.04.03","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_04_04","Ενοίκιαεπίπλων","62.04.04","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_04_05","Ενοίκιαμηχανογραφικώνμέσων","62.04.05","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_04_06","Ενοίκιαλοιπούεξοπλισμού","62.04.06","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_04_07","Ενοίκιαφωτοαντιγραφικώνμέσων","62.04.07","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_04_08","Ενοίκιαφωτεινώνεπιγραφών","62.04.08","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_04_10","Ενοίκιαχρονομεριστικήςμισθώσεως","62.04.10","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_05_00","Ασφάλιστραπυρός","62.05.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_05_01","Ασφάλιστραμεταφορικώνμέσων","62.05.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_05_02","Ασφάλιστραμεταφορών","62.05.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_05_03","Ασφάλιστραπιστώσεων","62.05.03","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_06","Αποθήκευτρα","62.06","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_07_00","Εδαφικώνεκτάσεων","62.07.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_07_01","Κτιρίων-Εγκαταστάσεωνκτιρίων-Τεχνικώνέργων","62.07.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_07_02","Μηχανημάτων-ΤεχνικώνΕγκαταστάσεων-ΛοιπούΜηχαν.Εξοπλισμού","62.07.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_07_03","Μεταφορικώνμέσων","62.07.03","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_07_04","Επίπλωνκαιλοιπούεξοπλισμού","62.07.04","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_07_05","Εμπορευμάτων","62.07.05","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_07_06","Ετοίμωνπροϊόντων","62.07.06","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_07_07","Λοιπώνυλικώναγαθών","62.07.07","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_91","Έξοδαμεταφορικούέργου","62.91","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_98_00","Φωτισμός(πληνηλεκτρικήςενέργειαςπαραγωγής)","62.98.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_98_01","Φωταέριο(πληνφωταερίουπαραγωγής)","62.98.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_98_02","Ύδρευση (πληνύδρευσηςπαραγωγής)","62.98.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_62_98_03","Έξοδαξενοδοχείωνγιαεξυπηρέτησηπελατώνμας","62.98.03","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_00_00","Φόροςεισοδήματοςμησυμψηφιζόμενοςεσωτερικού","63.00.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_00_01","Φόροςεισοδήματοςμησυμψηφιζόμενοςεξωτερικού","63.00.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_01","ΕισφοράΟΓΑ","63.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_02_00","Χαρτόσημοσυναλλαγματικώνκαιαποδείξεων","63.02.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_02_01","Χαρτόσημολοιπώνπράξεων","63.02.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_03_00","Αυτοκινήτωνεπιβατικών","63.03.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_03_01","Αυτοκινήτωνφορτηγών","63.03.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_03_02","Σιδηροδρομικώνοχημάτων","63.03.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_03_03","Πλωτώνμέσων","63.03.03","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_03_04","Εναέριωνμέσων","63.03.04","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_04_00","Τέληκαθαριότηταςκαιφωτισμού","63.04.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_04_01","Φόροι&τέληανεγειρόμενωνακινήτων","63.04.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_04_03","Τέληακίνητηςπεριουσίας","63.04.03","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_04_99","Λοιποίφόροι-τέλη","63.04.99","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_05","Φόροι-Τέληπροβλέπονταιαπόδιεθνείςοργανισμούς","63.05","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_06","Λοιποίφόροι-τέληεξωτερικού","63.06","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_90","Τέληυπέρτρίτωνεπίκατασκευαζομένωντεχνικώνέργων","63.90","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_00","Χαρτόσημομισθωμάτων","63.98.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_01","Τέληύδρευσης","63.98.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_02","Φόροςακίνητηςπεριουσίας","63.98.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_03","Χαρτόσημοκερδών","63.98.03","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_04","Χαρτόσημοεσόδωναπότόκους","63.98.04","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_05","Χαρτόσημοτιμολογίων(αγοράςκαιπώλησης)","63.98.05","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_06","Χαρτόσημοαμοιβώντρίτων","63.98.06","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_07","ΚρατήσειςυπέρΔημοσίουκαιΤρίτωναπόπωλήσειςπροςτοΔημόσιο καιΝΠΔΔ","63.98.07","account.data_account_type_expenses","Γιαταμείακαιχαρτόσημα","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_08","Φ.Π.Α.Εκπιπτόμενος","63.98.08","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_09","Φ.Π.Α.Μηεκπιπτόμενος","63.98.09","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_63_98_99","Λοιποίφόροι-τέλη","63.98.99","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_00_00","Έξοδακίνησης(καυσιμά-λιπαντικά-διόδια)μεταφορικώνμέσων","64.00.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_00_01","Έξοδαμεταφοράςπροσωπικούμεμεταφορικάμέσατρίτων","64.00.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_00_02","Έξοδαμεταφοράςυλικών-αγαθώναγορώνμεμεταφορικάμέσατρίτων","64.00.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_00_03","Έξοδαμεταφοράςυλικών-αγαθώνπωλήσεωνμεμεταφ.μέσατρίτων","64.00.03","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_00_04","Έξοδαδιακινήσεων(εσωτερικών)υλικών-αγαθώνμεμετ.μέσατρίτων","64.00.04","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_01_00","Έξοδαταξιδίωνεσωτερικού","64.01.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_01_01","Έξοδαταξιδίωνεξωτερικού","64.01.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_00","Διαφημίσειςαπότοντύπο","64.02.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_01","Διαφημίσειςαπόαπότοραδιόφωνο-τηλεόραση","64.02.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_02","Διαφημίσειςαπότονκινηματογράφο","64.02.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_03","Διαφημίσειςαπόταλοιπάμέσαενημέρωσης","64.02.03","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_04","Έξοδαλειτουργίαςφωτεινώνεπιγραφών","64.02.04","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_05","Έξοδασυνεδρίων-δεξιώσεωνκαιάλλωνπαρεμφερώνεκδηλώσεων","64.02.05","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_06","Έξοδαυποδοχήςκαιφιλοξενίας","64.02.06","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_07","Έξοδαπροβολήςδιάλοιπώνμεθόδων","64.02.07","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_08","Έξοδαλόγωεγγύησηςπωλήσεων","64.02.08","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_09","Έξοδααποστολήςδειγμάτων","64.02.09","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_10","Αξίαχορηγούμενωνδειγμάτων","64.02.10","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_02_99","Διάφοραέξοδαπροβολήςκαιδιαφήμισης","64.02.99","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_03_00","Έξοδαεκθέσεωνεσωτερικού","64.03.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_03_01","Έξοδαεκθέσεωνεξωτερικού","64.03.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_03_02","Έξοδαεπιδείξεων","64.03.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_04_00","Ειδικάέξοδαεξαγωγώνδίχωςδικαιολογητικά","64.04.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_05_00","Συνδρομέςσεπεριοδικάκαιεφημερίδες","64.05.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_05_01","Συνδρομές-Εισφορέςσεεπαγγελματικέςοργανώσεις","64.05.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_05_02","ΔικαιώματαΧρηματιστηρίουδιαπραγμάτευσηςτίτλων","64.05.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_06_00","Δωρεέςγιακοινωφελείςσκοπούς","64.06.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_06_01","Επιχορηγήσειςγιακοινωφελείςσκοπούς","64.06.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_06_02","Αξίαδώρωναποθεμάτωνγιακοινοφελείςσκοπούς","64.06.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_06_98","Λοιπέςδωρεές","64.06.98","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_06_99","Λοιπέςεπιχορηγήσεις","64.06.99","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_07_00","Έντυπα","64.07.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_07_01","Υλικάπολλαπλώνεκτυπώσεων","64.07.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_07_02","Έξοδαπολλαπλώνεκτυπώσεων","64.07.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_07_03","Γραφικήύληκαιλοιπάυλικάγραφείων","64.07.03","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_08_00","Καύσιμακαιλοιπάυλικάθέρμανσης","64.08.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_08_01","Υλικάκαθαριότητας","64.08.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_08_02","Υλικάφαρμακείου","64.08.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_08_99","Λοιπάυλικάάμεσηςκατανάλωσης","64.08.99","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_09_00","Έξοδαδημοσίευσηςισολογισμώνκαιπροσκλήσεων","64.09.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_09_01","Έξοδαδημοσίευσης","64.09.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_09_99","Έξοδαδημοσίευσης","64.09.99","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_10_00","Προμήθειεςκαιλοιπάέξοδααγοράςσυμμετοχώνκαιχρεογράφων","64.10.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_10_01","Προμήθειεςκαιλοιπάέξοδαπώλησηςσυμμετοχώνκαιχρεογράφων","64.10.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_10_99","Λοιπάέξοδασυμμετοχώνκαιχρεογράφων","64.10.99","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_11","Διαφορέςαποτίμησηςσυμμετοχώνκαιχρεογράφων","64.11","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_12_00","Διαφορέςαπόπώλησησυμμετοχών","64.12.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_12_01","ΔιαφορέςαπόπώλησησυμμετοχώνσελοιπέςπληνΑ.Ε.επιχειρήσεις","64.12.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_12_02","Διαφορέςαπόπώλησηχρεογράφων","64.12.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_98","Διάφοραέξοδα","64.98","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_98_00","Κοινοπραξίεςδαπανών","64.98.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_98_01","ΈξοδαλειτουργίαςΟργάνωνδιοίκησης","64.98.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_98_02","Δικαστικάκαιέξοδαέξοδαεξώδικωνενεργειών","64.98.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_98_03","Έξοδασυμβολαιογράφων","64.98.03","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_98_04","Έξοδαλοιπώνελευθέρωνεπαγγελματιών","64.98.04","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_98_05","Έξοδαδιαφόρωντρίτων","64.98.05","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_64_98_06","ΑπώλειαΣυναλλάγματος","64.98.06","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_00_00","Τόκοικαιέξοδαδανείωνσεδρχ.μημετατρέψιμωνσεμετοχές","65.00.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_00_01","Τόκοικαιέξοδαδανείωνσεδρχ.μετατρέψιμωνσεμετοχές","65.00.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_00_02","ΤόκοικαιέξοδαδανείωνμερήτραΞ.Ν.μημετατρέψιμωνσεμετοχές","65.00.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_00_03","ΤόκοικαιέξοδαδανείωνμερήτραΞ.Ν.μετατρέψιμωνσεμετοχές","65.00.03","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_00_04","ΤόκοικαιέξοδαδανείωνσεΞ.Ν.μημετατρέψιμωνσεμετοχές","65.00.04","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_00_05","ΤόκοικαιέξοδαδανείωνσεΞ.Ν.μετατρέψιμωνσεμετοχές","65.00.05","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_00","ΤόκοικαιέξοδαΤραπεζικώνμακροπρόθεσμωνυποχρεώσεωνσεδρχ.","65.01.00","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_01","ΤόκοικαιέξοδαΤραπεζικώνμακρ/σμωνυποχρ.σεδρχ.μερήτραΞ.Ν.","65.01.01","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_02","ΤόκοικαιέξοδαΤραπεζικώνμακροπρόθεσμωνυποχρεώσεωνσεΞ.Ν.","65.01.02","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_03","ΤόκοικαιέξοδαλοιπώνμακροπρόθεσμωνυποχρεώσεωνπροςΤαμιευτήρια","65.01.03","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_04","Τόκοικαιέξοδαλοιπώνμακροπρόθεσμωνυποχρεώσεωνπροςσυγγενείς(συνδεδεμένες)επιχειρήσειςσεδρχ.","65.01.04","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_05","Τόκοικαιέξοδαλοιπώνμακροπρόθεσμωνυποχρεώσεωνπροςσυγγενείς(συνδεδεμένες)επιχειρήσειςσεΞ.Ν.","65.01.05","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_06","Τόκοικαιέξοδαλοιπώνμακρ/σμωνυποχρ.προςεταίρουςκαιδιοικούντες","65.01.06","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_07","Τόκοικαιέξοδαλοιπώνμακρ/σμωνγραμματίωνπληρωτέωνσεδρχ","65.01.07","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
"chartgr_65_01_08","Τόκοικαιέξοδαλοιπώνμακρ/σμωνγραμματίωνπληρωτέωνσεΞ.Ν.","65.01.08","account.data_account_type_expenses","","l10n_gr.l10n_gr_chart_template","False","False"
